year,month,airport,carrier,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,delay_ratio
2021,5,ORD,WN,26.37,27.79,0.0,0.0,0.0,320,5,0,34,54.15,0.1062
2021,5,ORD,AS,6.14,0.0,46.9,0.0,69.84,272,6,0,23,115.07,0.0846
2021,5,ORD,B6,23.55,74.32,68.91,0.0,0.0,154,2,0,22,155.3,0.1429
2021,5,ORD,NK,16.21,31.1,57.62,0.0,0.0,654,11,2,108,95.33,0.1651
2021,5,ORD,F9,19.88,32.21,34.65,0.0,0.0,386,7,0,34,80.96,0.0881
2021,5,ORD,G4,35.61,32.5,68.95,0.0,18.74,446,6,1,71,144.31,0.1592
2021,5,ORD,VX,0.0,49.27,0.0,0.0,0.0,882,12,3,67,49.27,0.076
2021,5,DFW,AA,21.4,0.0,0.72,0.0,0.0,834,14,3,106,22.0,0.1271
2021,5,DFW,DL,20.19,0.0,17.83,0.0,22.41,778,4,0,106,57.45,0.1362
2021,5,DFW,UA,39.8,48.6,59.73,0.0,59.19,530,2,1,66,197.37,0.1245
2021,5,DFW,WN,23.25,0.0,0.0,6.52,0.0,302,6,0,49,29.77,0.1623
2021,5,DFW,AS,6.13,1.35,3.63,0.0,64.33,434,3,0,38,74.84,0.0876
2021,5,DFW,B6,0.0,12.5,41.55,0.0,0.0,882,20,3,96,47.12,0.1088
2021,5,DFW,NK,12.67,71.61,35.81,0.0,61.97,896,8,4,88,176.09,0.0982
2021,5,DFW,F9,20.72,0.0,36.77,0.0,0.0,502,10,1,66,51.35,0.1315
2021,5,DFW,G4,32.86,77.85,14.17,0.0,0.0,276,5,0,46,122.51,0.1667
2021,5,DFW,VX,3.58,0.0,11.87,0.0,0.0,608,6,1,48,13.47,0.0789
2021,5,DEN,AA,23.07,52.12,0.0,0.0,67.54,369,16,2,90,142.73,0.2439
2021,5,DEN,DL,31.38,0.0,0.0,0.0,0.0,425,13,1,94,31.38,0.2212
2021,5,DEN,UA,7.37,0.0,0.0,0.0,0.0,263,8,0,79,7.37,0.3004
2021,5,DEN,WN,26.74,0.0,44.22,0.0,0.0,392,8,2,72,70.96,0.1837
2021,5,DEN,AS,30.44,0.0,1.59,0.0,56.57,382,19,1,129,88.6,0.3377
2021,5,DEN,B6,9.23,0.0,19.65,0.0,0.0,241,4,0,65,28.88,0.2697
2021,5,DEN,NK,37.99,0.0,56.5,0.0,41.06,263,3,0,86,135.55,0.327
2021,5,DEN,F9,14.41,0.0,0.0,0.0,0.0,298,8,1,82,14.41,0.2752
2021,5,DEN,G4,24.07,0.0,0.0,0.0,0.0,230,8,1,71,24.07,0.3087
2021,5,DEN,VX,30.68,0.0,47.03,0.0,0.0,403,18,1,131,77.71,0.3251
2021,5,JFK,AA,15.09,3.2,32.4,0.0,27.02,221,5,0,72,77.71,0.3258
2021,5,JFK,DL,0.56,34.45,53.13,7.06,4.38,229,3,2,45,99.6,0.1965
2021,5,JFK,UA,0.0,0.0,0.0,0.0,0.0,105,4,0,30,0.0,0.2857
2021,5,JFK,WN,23.86,39.79,0.0,0.0,0.0,354,8,2,111,63.66,0.3136
2021,5,JFK,AS,17.95,79.59,0.0,0.0,0.0,383,7,0,97,97.54,0.2533
2021,5,JFK,B6,39.44,8.58,0.0,0.0,0.0,466,14,1,106,48.02,0.2275
2021,5,JFK,NK,0.0,47.77,57.68,0.0,1.96,103,1,0,20,107.41,0.1942
2021,5,JFK,F9,7.13,0.0,10.9,0.0,27.93,366,13,3,122,45.95,0.3333
2021,5,JFK,G4,31.75,0.0,0.0,8.51,50.76,377,6,0,91,91.02,0.2414
2021,5,JFK,VX,19.04,33.15,0.0,0.0,0.0,197,7,1,59,52.19,0.2995
2021,5,SFO,AA,17.57,34.36,54.62,4.5,0.0,498,21,4,125,111.05,0.251
2021,5,SFO,DL,38.64,13.57,32.92,0.0,63.08,436,19,1,131,148.21,0.3005
2021,5,SFO,UA,40.78,0.0,36.53,0.0,0.0,500,10,3,140,77.31,0.28
2021,5,SFO,WN,32.13,0.0,17.27,3.04,1.78,250,6,1,80,54.21,0.32
2021,5,SFO,AS,43.07,0.0,0.49,0.0,0.0,101,2,0,20,43.56,0.198
2021,5,SFO,B6,42.65,4.71,0.0,0.0,0.0,385,5,2,82,47.37,0.213
2021,5,SFO,NK,0.0,31.69,0.0,0.0,34.45,170,8,0,53,66.13,0.3118
2021,5,SFO,F9,46.63,59.09,0.0,0.0,0.0,108,2,0,25,105.71,0.2315
2021,5,SFO,G4,15.13,0.0,14.73,0.0,31.13,312,4,0,58,60.99,0.1859
2021,5,SFO,VX,24.24,62.67,0.0,6.41,58.1,280,7,1,81,151.42,0.2893
2021,5,SEA,AA,0.57,0.0,0.0,0.0,0.0,183,6,0,28,0.57,0.153
2021,5,SEA,DL,7.35,34.1,18.65,0.0,7.38,264,10,2,83,67.49,0.3144
2021,5,SEA,UA,48.63,0.0,0.0,0.0,0.0,56,1,0,11,48.63,0.1964
2021,5,SEA,WN,0.0,78.34,16.9,0.0,43.55,70,2,0,19,138.8,0.2714
2021,5,SEA,AS,27.14,62.86,0.0,0.0,29.31,79,0,0,16,119.31,0.2025
2021,5,SEA,B6,47.11,0.0,33.03,0.0,25.97,322,7,1,64,106.11,0.1988
2021,5,SEA,NK,0.0,0.0,0.0,6.56,0.0,495,16,1,161,6.56,0.3253
2021,5,SEA,F9,42.12,0.0,34.15,0.0,0.0,138,1,1,36,76.27,0.2609
2021,5,SEA,G4,11.69,0.49,43.09,0.0,0.0,175,8,1,49,55.26,0.28
2021,5,SEA,VX,22.83,0.0,0.0,0.0,0.0,170,5,0,48,22.83,0.2824
2021,5,LAS,AA,0.0,0.0,0.0,0.0,12.22,486,22,1,127,12.22,0.2613
2021,5,LAS,DL,18.23,0.0,0.0,0.0,0.0,279,3,0,42,18.23,0.1505
2021,5,LAS,UA,30.67,0.0,0.0,5.2,0.0,298,11,0,69,35.86,0.2315
2021,5,LAS,WN,0.0,0.0,22.38,0.0,0.0,497,16,1,98,22.38,0.1972
2021,5,LAS,AS,41.9,0.0,49.95,0.0,21.3,67,3,0,22,113.15,0.3284
2021,5,LAS,B6,15.38,11.14,12.52,0.0,53.96,408,19,2,108,93.01,0.2647
2021,5,LAS,NK,0.0,0.0,0.0,0.0,0.0,138,2,0,44,0.0,0.3188
2021,5,LAS,F9,18.01,69.1,0.0,0.0,0.0,483,18,2,141,87.11,0.2919
2021,5,LAS,G4,24.62,0.0,35.31,0.0,50.79,119,4,0,21,110.72,0.1765
2021,5,LAS,VX,43.08,76.77,0.0,0.0,53.1,185,5,1,28,172.96,0.1514
2021,5,MCO,AA,0.0,0.0,4.77,0.0,0.0,227,5,1,61,4.77,0.2687
2021,5,MCO,DL,27.11,24.4,47.56,0.0,0.0,60,1,0,16,99.08,0.2667
2021,5,MCO,UA,1.01,74.37,7.49,0.0,0.0,124,4,0,25,82.88,0.2016
2021,5,MCO,WN,37.34,0.0,48.46,5.42,0.0,71,2,0,17,91.22,0.2394
2021,5,MCO,AS,0.0,58.15,0.0,0.0,64.59,327,9,0,77,122.74,0.2355
2021,5,MCO,B6,4.06,69.7,48.34,0.0,0.0,435,18,1,128,122.1,0.2943
2021,5,MCO,NK,0.0,16.03,21.6,0.0,53.26,109,4,0,17,90.89,0.156
2021,5,MCO,F9,48.2,0.0,0.0,0.0,39.74,218,3,1,61,87.94,0.2798
2021,5,MCO,G4,34.16,0.0,0.0,0.0,40.75,77,1,0,16,74.91,0.2078
2021,5,MCO,VX,16.23,59.52,0.0,0.0,0.0,235,8,0,59,75.75,0.2511
2021,5,EWR,AA,22.43,0.0,44.81,0.0,0.0,205,9,1,71,67.25,0.3463
2021,5,EWR,DL,0.0,0.0,0.0,0.0,0.0,157,4,1,28,0.0,0.1783
2021,5,EWR,UA,19.88,0.0,37.28,9.44,61.49,291,12,2,95,128.09,0.3265
2021,5,EWR,WN,44.17,0.0,0.0,0.0,17.47,460,11,3,88,61.64,0.1913
2021,5,EWR,AS,0.0,0.0,36.35,0.0,32.47,285,11,0,72,68.82,0.2526
2021,5,EWR,B6,39.06,0.0,35.36,7.73,9.51,76,1,0,11,91.65,0.1447
2021,5,EWR,NK,29.68,0.0,48.26,0.0,0.0,364,6,0,107,77.94,0.294
2021,5,EWR,F9,29.7,74.69,0.0,0.0,33.93,134,4,0,33,138.31,0.2463
2021,5,EWR,G4,0.0,0.0,53.82,0.0,0.0,447,20,3,121,53.82,0.2707
2021,5,EWR,VX,0.0,0.0,24.4,0.0,26.97,386,9,3,124,51.37,0.3212
2021,5,CLT,AA,12.19,29.09,56.68,0.0,0.0,308,7,1,69,97.96,0.224
2021,5,CLT,DL,0.0,6.28,18.09,0.0,7.1,121,3,0,20,31.48,0.1653
2021,5,CLT,UA,21.59,0.0,0.0,9.68,0.0,179,6,1,52,31.26,0.2905
2021,5,CLT,WN,0.0,46.21,0.0,0.0,56.76,131,3,0,29,102.97,0.2214
2021,5,CLT,AS,4.15,0.0,0.0,0.0,0.0,387,4,3,130,4.15,0.3359
2021,5,CLT,B6,33.25,37.71,42.77,0.0,59.26,442,12,2,111,172.99,0.2511
2021,5,CLT,NK,8.53,0.0,0.0,0.0,0.0,209,8,1,40,8.53,0.1914
2021,5,CLT,F9,25.51,48.84,30.43,0.0,59.25,102,3,0,34,164.02,0.3333
2021,5,CLT,G4,0.0,0.0,1.21,0.0,57.13,432,9,1,90,58.34,0.2083
2021,5,CLT,VX,18.96,0.0,41.64,0.98,0.0,274,11,0,81,61.57,0.2956
2021,5,PHX,AA,16.2,58.53,0.0,0.0,31.26,348,14,2,63,105.99,0.181
2021,5,PHX,DL,0.0,0.0,0.0,0.0,0.0,323,15,3,74,0.0,0.2291
2021,5,PHX,UA,44.01,0.0,0.0,0.0,43.1,391,6,1,60,87.1,0.1535
2021,5,PHX,WN,36.03,0.0,0.0,0.0,64.91,200,2,1,35,100.94,0.175
2021,5,PHX,AS,38.34,54.62,0.0,0.0,0.0,288,11,1,53,92.95,0.184
2021,5,PHX,B6,26.64,0.0,32.8,0.0,15.08,145,2,0,48,74.52,0.331
2021,5,PHX,NK,14.03,39.12,0.0,5.84,0.0,380,5,0,64,58.99,0.1684
2021,5,PHX,F9,0.0,0.0,0.0,0.0,11.52,51,1,0,16,11.52,0.3137
2021,5,PHX,G4,5.74,0.0,0.0,0.0,46.01,419,6,3,132,51.74,0.315
2021,5,PHX,VX,0.0,38.22,23.21,0.0,0.0,207,7,2,67,61.44,0.3237
2021,5,IAH,AA,18.72,27.59,16.72,0.0,8.88,130,4,0,27,71.9,0.2077
2021,5,IAH,DL,0.0,20.92,0.0,0.0,41.65,460,16,3,146,62.56,0.3174
2021,5,IAH,UA,22.67,71.94,0.0,0.0,52.3,79,2,0,23,146.91,0.2911
2021,5,IAH,WN,21.21,72.66,28.19,2.62,0.0,142,5,1,41,124.68,0.2887
2021,5,IAH,AS,22.85,24.13,0.0,0.0,62.9,435,11,3,73,109.88,0.1678
2021,5,IAH,B6,13.48,0.0,42.5,0.0,43.98,354,6,0,110,99.96,0.3107
2021,5,IAH,NK,25.03,0.0,3.93,0.0,58.47,359,7,3,117,87.42,0.3259
2021,5,IAH,F9,0.0,0.0,5.91,0.0,16.96,306,12,2,95,22.87,0.3105
2021,5,IAH,G4,36.35,5.03,0.0,0.0,0.0,138,1,0,38,41.38,0.2754
2021,5,IAH,VX,32.69,46.67,51.98,0.0,0.0,446,8,1,105,131.33,0.2354
2021,5,MIA,AA,0.0,0.0,49.71,0.0,59.48,203,9,1,57,109.19,0.2808
2021,5,MIA,DL,19.08,63.31,31.13,0.0,0.0,62,1,0,11,113.52,0.1774
2021,5,MIA,UA,44.55,0.0,3.44,0.0,65.86,320,9,1,62,113.85,0.1938
2021,5,MIA,WN,0.0,0.0,6.67,0.0,31.67,479,22,4,116,38.34,0.2422
2021,5,MIA,AS,46.58,0.0,53.57,0.0,0.0,221,7,1,43,100.15,0.1946
2021,5,MIA,B6,46.99,0.0,5.7,3.67,67.23,317,6,1,109,123.59,0.3438
2021,5,MIA,NK,21.56,0.0,0.0,0.0,0.0,71,1,0,18,21.56,0.2535
2021,5,MIA,F9,44.01,0.0,0.0,0.0,0.0,412,6,3,143,44.01,0.3471
2021,5,MIA,G4,3.61,0.0,0.0,3.7,0.0,181,5,1,29,7.31,0.1602
2021,5,MIA,VX,0.0,0.0,59.06,0.0,40.07,285,9,0,91,99.14,0.3193
2021,5,BOS,AA,0.0,11.95,49.67,4.77,0.0,74,1,0,13,66.39,0.1757
2021,5,BOS,DL,21.87,1.25,56.73,0.0,24.19,491,11,4,116,104.04,0.2363
2021,5,BOS,UA,14.02,0.0,47.6,0.0,0.0,485,8,4,101,61.62,0.2082
2021,5,BOS,WN,19.19,0.0,17.46,1.71,0.0,317,7,1,82,38.36,0.2587
2021,5,BOS,AS,14.73,0.0,12.52,0.0,4.73,318,4,2,55,31.98,0.173
2021,5,BOS,B6,4.95,41.79,0.49,0.0,60.41,483,24,3,148,107.64,0.3064
2021,5,BOS,NK,4.56,21.85,20.76,0.0,59.39,388,13,0,94,106.56,0.2423
2021,5,BOS,F9,7.32,42.85,0.0,0.0,41.62,396,14,0,108,91.79,0.2727
2021,5,BOS,G4,31.24,0.0,0.0,0.0,21.74,129,3,0,24,52.98,0.186
2021,5,BOS,VX,0.0,0.0,0.0,0.0,0.0,354,4,3,109,0.0,0.3079
2021,5,MSP,AA,23.6,30.63,34.55,0.0,0.0,140,3,0,30,88.78,0.2143
2021,5,MSP,DL,19.53,0.0,19.92,0.0,45.07,440,13,2,67,84.52,0.1523
2021,5,MSP,UA,0.0,36.57,57.48,0.0,0.0,85,1,0,26,94.06,0.3059
2021,5,MSP,WN,49.91,0.0,0.0,0.0,0.0,188,2,0,56,49.91,0.2979
2021,5,MSP,AS,29.66,0.0,0.0,0.0,68.12,458,17,2,140,97.78,0.3057
2021,5,MSP,B6,0.0,0.0,58.31,3.07,47.91,255,11,1,59,109.29,0.2314
2021,5,MSP,NK,3.73,0.0,0.33,8.11,0.0,54,1,0,9,12.16,0.1667
2021,5,MSP,F9,0.0,0.0,45.31,9.91,0.0,408,19,3,98,55.22,0.2402
2021,5,MSP,G4,24.13,0.0,19.37,0.0,28.05,268,5,1,60,71.54,0.2239
2021,5,MSP,VX,0.0,16.2,34.43,0.0,0.0,478,18,0,122,50.63,0.2552
2021,5,FLL,AA,0.0,0.0,6.12,0.0,36.41,343,9,0,119,42.53,0.3469
2021,5,FLL,DL,36.53,0.0,33.71,0.0,28.14,138,3,0,26,98.38,0.1884
2021,5,FLL,UA,0.0,39.55,0.0,0.0,0.0,151,2,0,39,39.55,0.2583
2021,5,FLL,WN,11.9,45.49,19.11,0.0,2.9,147,3,0,24,79.4,0.1633
2021,5,FLL,AS,15.78,0.0,0.0,0.0,19.56,272,3,2,71,35.34,0.261
2021,5,FLL,B6,44.26,0.0,36.07,0.0,0.0,183,3,1,40,80.33,0.2186
2021,5,FLL,NK,0.0,0.0,40.9,0.0,0.0,344,5,1,97,40.9,0.282
2021,5,FLL,F9,8.7,28.34,0.0,0.0,0.0,349,7,2,100,37.04,0.2865
2021,5,FLL,G4,47.12,0.0,0.0,0.0,65.72,426,16,3,89,112.85,0.2089
2021,5,FLL,VX,28.72,29.54,0.0,0.0,43.73,128,5,0,27,102.0,0.2109
2021,5,DTW,AA,47.45,0.0,0.0,0.0,0.0,334,14,2,114,47.45,0.3413
2021,5,DTW,DL,0.0,0.0,32.72,0.0,35.91,312,4,1,50,68.63,0.1603
2021,5,DTW,UA,38.49,0.0,29.05,0.0,0.0,454,22,1,103,67.54,0.2269
2021,5,DTW,WN,12.69,0.0,49.87,0.0,22.5,209,7,1,34,85.05,0.1627
2021,5,DTW,AS,23.03,30.17,49.0,0.0,38.27,425,7,3,71,140.48,0.1671
2021,5,DTW,B6,45.66,73.14,48.0,0.0,0.0,256,7,2,89,166.79,0.3477
2021,5,DTW,NK,11.09,0.0,0.0,2.2,0.0,113,5,0,38,13.3,0.3363
2021,5,DTW,F9,0.0,0.0,0.0,0.0,0.0,267,13,2,74,0.0,0.2772
2021,5,DTW,G4,0.0,0.0,23.73,0.0,58.3,496,21,3,79,82.03,0.1593
2021,5,DTW,VX,9.17,0.0,55.03,0.0,43.38,244,8,0,43,107.58,0.1762
2021,5,PHL,AA,14.9,0.0,0.0,0.0,66.09,191,5,0,54,80.99,0.2827
2021,5,PHL,DL,28.77,0.0,26.67,0.0,0.0,350,7,3,75,55.44,0.2143
2021,5,PHL,UA,36.85,65.17,12.14,0.0,0.0,237,8,1,52,114.17,0.2194
2021,5,PHL,WN,39.18,0.0,51.19,0.0,0.0,326,11,1,110,90.37,0.3374
2021,5,PHL,AS,42.67,48.63,41.01,0.0,0.0,191,8,1,46,132.31,0.2408
2021,5,PHL,B6,23.77,0.0,0.0,0.0,17.56,120,3,0,36,41.33,0.3
2021,5,PHL,NK,20.02,28.24,36.96,0.0,62.56,376,14,0,80,147.78,0.2128
2021,5,PHL,F9,46.58,59.22,39.51,0.0,0.0,79,1,0,12,145.31,0.1519
2021,5,PHL,G4,0.0,0.0,21.22,0.0,0.0,498,12,4,167,21.22,0.3353
2021,5,PHL,VX,42.87,0.0,34.55,0.0,0.0,378,16,2,112,77.42,0.2963
2021,5,LGA,AA,32.38,29.35,3.78,0.0,54.15,171,2,1,27,119.66,0.1579
2021,5,LGA,DL,18.69,48.61,0.0,0.0,20.48,300,5,2,50,87.79,0.1667
2021,5,LGA,UA,45.22,3.55,0.0,0.0,0.0,186,8,0,53,48.77,0.2849
2021,5,LGA,WN,15.29,0.0,13.94,0.0,0.0,164,4,0,24,29.23,0.1463
2021,5,LGA,AS,9.57,0.0,46.29,0.0,0.0,290,4,2,99,55.86,0.3414
2021,5,LGA,B6,21.57,0.0,0.0,0.0,19.29,90,2,0,16,40.86,0.1778
2021,5,LGA,NK,0.0,0.0,46.91,0.0,59.6,271,10,0,78,106.5,0.2878
2021,5,LGA,F9,13.75,16.84,0.0,0.0,0.0,467,12,4,124,30.59,0.2655
2021,5,LGA,G4,0.0,71.99,0.0,9.26,0.0,354,11,2,95,81.25,0.2684
2021,5,LGA,VX,31.79,0.0,0.0,0.0,0.0,320,4,1,85,31.79,0.2656
2021,5,BWI,AA,38.14,76.04,9.75,0.0,54.98,109,4,0,36,178.91,0.3303
2021,5,BWI,DL,0.0,0.0,54.99,0.0,4.01,357,6,0,63,59.0,0.1765
2021,5,BWI,UA,0.0,76.4,0.0,0.0,64.83,70,2,0,21,141.23,0.3
2021,5,BWI,WN,47.06,0.0,0.0,0.0,55.15,283,13,0,92,102.21,0.3251
2021,5,BWI,AS,44.5,0.0,15.19,0.0,58.73,467,10,0,162,118.43,0.3469
2021,5,BWI,B6,12.42,0.0,0.0,9.58,13.54,233,10,0,66,35.54,0.2833
2021,5,BWI,NK,45.66,0.0,38.32,0.52,6.61,75,3,0,13,91.12,0.1733
2021,5,BWI,F9,0.0,0.0,17.81,1.34,27.8,230,4,1,45,46.95,0.1957
2021,5,BWI,G4,0.0,70.51,15.17,0.0,5.45,385,14,1,110,91.13,0.2857
2021,5,BWI,VX,0.0,73.82,0.0,0.0,0.0,270,5,2,43,73.82,0.1593
2021,5,SLC,AA,14.54,69.31,20.78,0.0,69.3,485,11,1,168,173.93,0.3464
2021,5,SLC,DL,8.9,55.32,0.0,0.0,0.0,442,21,4,148,64.22,0.3348
2021,5,SLC,UA,44.79,73.82,0.0,0.0,17.99,327,4,1,50,136.6,0.1529
2021,5,SLC,WN,21.37,0.0,0.0,0.0,0.0,186,9,0,57,21.37,0.3065
2021,5,SLC,AS,4.37,20.73,1.46,0.0,67.3,452,4,3,78,93.87,0.1726
2021,5,SLC,B6,34.0,42.41,20.64,0.0,0.0,215,7,0,46,97.06,0.214
2021,5,SLC,NK,10.8,42.48,0.0,0.0,0.0,417,13,3,127,53.28,0.3046
2021,5,SLC,F9,9.74,25.2,47.95,0.0,0.0,170,7,1,31,82.89,0.1824
2021,5,SLC,G4,0.0,0.0,13.45,0.0,0.0,445,5,4,138,13.45,0.3101
2021,5,SLC,VX,37.93,0.0,27.27,0.0,0.0,439,10,2,72,65.2,0.164
2021,5,IAD,AA,39.76,52.06,0.0,0.0,28.5,266,9,1,91,120.32,0.3421
2021,5,IAD,DL,28.43,0.0,38.04,0.0,0.0,262,2,1,42,66.46,0.1603
2021,5,IAD,UA,15.97,0.0,23.62,0.0,17.52,95,4,0,31,57.11,0.3263
2021,5,IAD,WN,26.16,0.0,0.0,0.0,59.06,169,5,1,42,85.22,0.2485
2021,5,IAD,AS,20.23,0.0,0.0,0.0,0.0,296,14,2,57,20.23,0.1926
2021,5,IAD,B6,32.87,0.0,4.9,0.0,0.0,217,3,1,57,37.77,0.2627
2021,5,IAD,NK,0.0,0.0,5.79,0.0,0.0,324,15,1,67,5.79,0.2068
2021,5,IAD,F9,0.0,60.63,0.0,6.88,0.52,187,8,1,38,68.03,0.2032
2021,5,IAD,G4,43.37,77.78,0.0,0.0,24.12,67,3,0,13,145.28,0.194
2021,5,IAD,VX,9.85,0.0,14.09,0.0,11.27,203,10,1,36,35.21,0.1773
2021,5,DCA,AA,27.86,0.0,0.0,0.0,42.16,342,8,1,68,70.02,0.1988
2021,5,DCA,DL,38.05,0.0,32.65,0.0,0.0,152,3,0,28,70.71,0.1842
2021,5,DCA,UA,24.3,0.0,28.91,0.0,0.0,406,11,2,121,53.21,0.298
2021,5,DCA,WN,0.0,50.98,38.43,0.0,0.0,368,10,1,126,89.41,0.3424
2021,5,DCA,AS,5.27,4.8,0.0,0.0,0.0,54,2,0,13,10.07,0.2407
2021,5,DCA,B6,22.19,62.72,0.0,0.0,2.28,412,17,3,90,87.18,0.2184
2021,5,DCA,NK,0.0,0.0,25.7,0.0,12.03,296,5,1,99,37.73,0.3345
2021,5,DCA,F9,0.0,0.0,34.08,0.0,0.0,177,5,1,58,34.08,0.3277
2021,5,DCA,G4,28.7,0.0,57.19,0.0,0.0,462,6,1,128,85.89,0.2771
2021,5,DCA,VX,0.0,0.0,0.0,0.0,0.0,202,4,0,49,0.0,0.2426
2021,5,MDW,AA,29.8,0.0,0.0,0.0,49.39,378,17,3,71,79.19,0.1878
2021,5,MDW,DL,48.52,0.0,30.95,0.0,0.0,378,12,0,128,79.47,0.3386
2021,5,MDW,UA,21.8,0.0,39.27,7.33,0.0,256,3,0,85,68.4,0.332
2021,5,MDW,WN,16.32,0.0,32.25,0.0,0.0,216,5,0,65,48.57,0.3009
2021,5,MDW,AS,29.5,0.0,0.0,8.38,0.0,57,1,0,11,37.87,0.193
2021,5,MDW,B6,0.0,0.0,21.33,0.0,0.0,361,10,1,121,21.33,0.3352
2021,5,MDW,NK,1.85,0.0,30.0,0.0,0.0,252,7,0,71,31.85,0.2817
2021,5,MDW,F9,42.88,0.0,41.44,0.0,23.62,226,3,2,62,107.94,0.2743
2021,5,MDW,G4,0.0,20.6,0.0,0.0,0.0,449,8,2,152,20.6,0.3385
2021,5,MDW,VX,37.24,0.0,39.4,0.0,24.41,256,7,1,41,101.05,0.1602
2021,5,TPA,AA,16.55,0.0,28.8,0.0,19.87,91,3,0,18,65.23,0.1978
2021,5,TPA,DL,0.0,33.06,0.0,0.0,48.98,65,2,0,18,82.05,0.2769
2021,5,TPA,UA,16.83,51.87,56.93,0.0,26.97,214,10,0,36,152.61,0.1682
2021,5,TPA,WN,7.67,22.65,0.0,0.23,0.0,311,3,1,81,30.54,0.2605
2021,5,TPA,AS,0.0,75.2,0.0,0.0,0.0,355,4,3,108,75.2,0.3042
2021,5,TPA,B6,0.0,39.99,26.28,0.0,64.54,447,12,3,81,130.82,0.1812
2021,5,TPA,NK,0.0,0.0,0.0,9.75,0.0,331,6,2,114,9.75,0.3444
2021,5,TPA,F9,0.0,0.0,6.07,0.0,0.0,486,6,4,131,6.07,0.2695
2021,5,TPA,G4,0.0,72.39,0.0,0.0,58.3,293,8,2,70,130.69,0.2389
2021,5,TPA,VX,0.0,74.52,41.8,9.13,0.0,470,21,3,162,125.44,0.3447
2021,5,BNA,AA,39.86,48.78,0.0,0.0,0.0,427,16,3,92,88.64,0.2155
2021,5,BNA,DL,39.99,0.0,8.36,0.0,0.0,316,14,0,68,48.35,0.2152
2021,5,BNA,UA,42.2,22.13,0.0,0.0,24.47,176,2,0,55,88.81,0.3125
2021,5,BNA,WN,37.11,59.28,37.78,0.0,19.71,142,4,0,44,153.88,0.3099
2021,5,BNA,AS,10.95,22.0,44.48,0.0,18.12,325,7,0,62,95.55,0.1908
2021,5,BNA,B6,24.33,0.0,20.11,0.0,0.0,288,8,2,51,44.44,0.1771
2021,5,BNA,NK,44.93,0.0,55.5,4.49,33.24,419,11,1,140,138.17,0.3341
2021,5,BNA,F9,49.06,1.96,34.58,0.0,0.0,389,18,0,59,85.59,0.1517
2021,5,BNA,G4,0.0,0.0,42.86,0.0,47.38,416,15,1,134,90.24,0.3221
2021,5,BNA,VX,46.29,0.0,0.0,0.0,4.87,141,2,0,27,51.16,0.1915
2021,5,AUS,AA,44.9,0.0,19.19,0.0,60.31,153,1,1,52,124.41,0.3399
2021,5,AUS,DL,31.3,0.0,15.39,0.0,60.61,355,7,1,63,107.3,0.1775
2021,5,AUS,UA,49.38,0.0,6.55,0.0,21.7,258,8,2,51,77.64,0.1977
2021,5,AUS,WN,27.56,0.0,4.25,0.0,63.49,112,5,0,17,95.29,0.1518
2021,5,AUS,AS,0.0,65.71,46.1,0.0,0.0,434,20,0,117,111.81,0.2696
2021,5,AUS,B6,4.39,0.0,0.0,0.0,9.73,163,6,1,45,14.12,0.2761
2021,5,AUS,NK,38.9,0.0,0.0,5.09,52.02,60,1,0,10,96.01,0.1667
2021,5,AUS,F9,6.16,0.0,55.66,3.09,63.9,177,3,0,33,128.82,0.1864
2021,5,AUS,G4,0.0,0.0,0.0,0.0,0.0,400,14,2,123,0.0,0.3075
2021,5,AUS,VX,35.9,72.92,0.0,0.0,15.85,450,18,2,144,124.67,0.32
2021,5,MCI,AA,0.0,0.0,43.38,0.0,0.0,116,4,0,35,43.38,0.3017
2021,5,MCI,DL,4.11,29.1,0.0,0.0,0.0,401,11,2,60,33.21,0.1496
2021,5,MCI,UA,0.0,0.0,13.09,0.0,0.0,378,13,1,68,13.09,0.1799
2021,5,MCI,WN,29.54,0.0,0.0,0.0,0.0,162,2,0,42,29.54,0.2593
2021,5,MCI,AS,1.46,66.71,0.0,0.0,44.93,243,7,2,43,113.1,0.177
2021,5,MCI,B6,8.37,57.03,0.0,0.0,38.04,277,4,2,84,103.44,0.3032
2021,5,MCI,NK,25.51,0.0,23.41,0.0,0.0,285,5,2,84,48.92,0.2947
2021,5,MCI,F9,19.0,45.81,0.0,0.0,0.0,304,3,2,89,64.81,0.2928
2021,5,MCI,G4,0.0,0.0,13.01,0.0,11.92,72,2,0,18,24.93,0.25
2021,5,MCI,VX,41.92,8.52,57.26,0.0,0.0,445,12,2,129,107.7,0.2899
2021,6,ATL,AA,32.45,10.05,0.0,0.0,0.0,242,5,0,26,42.5,0.1074
2021,6,ATL,DL,0.0,0.0,0.0,0.0,10.34,974,5,2,126,8.62,0.1294
2021,6,ATL,UA,49.04,0.0,0.0,0.0,13.21,480,7,0,55,60.05,0.1146
2021,6,ATL,WN,45.9,0.0,72.4,1.26,0.0,416,4,1,71,93.57,0.1707
2021,6,ATL,AS,0.77,0.0,0.0,0.0,67.5,924,18,3,145,57.02,0.1569
2021,6,ATL,B6,24.78,51.2,0.88,0.0,43.92,956,6,2,133,113.15,0.1391
2021,6,ATL,NK,0.46,0.0,0.0,0.0,0.0,808,9,2,96,0.46,0.1188
