year,month,airport,airport_name,carrier,carrier_name,arr_flights,arr_cancelled,arr_diverted,arr_del15,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_ratio
2023,8,ORD,Chicago O'Hare International,F9,Frontier Airlines,3042,42,6,1140,30279.11,250,174,376,57,283,0.3748
2023,8,DFW,Dallas/Fort Worth International,AA,American Airlines,2165,22,0,906,24031.33,52,200,368,28,258,0.4185
2023,8,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,3247,12,15,1474,31251.76,564,309,477,47,77,0.454
2023,8,DFW,Dallas/Fort Worth International,UA,United Airlines,2258,10,1,700,14560.72,220,101,310,4,65,0.31
2023,8,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,1337,9,3,475,10917.34,97,62,281,20,15,0.3553
2023,8,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,2856,39,14,1267,38695.52,155,252,370,26,464,0.4436
2023,8,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,1095,14,1,375,8891.22,36,15,133,16,175,0.3425
2023,8,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,2580,26,10,1642,44355.06,354,258,622,42,366,0.6364
2023,8,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,2499,33,7,741,23280.41,175,300,150,19,97,0.2965
2023,8,DEN,Denver International,AA,American Airlines,1643,20,5,468,12051.35,167,34,90,22,155,0.2848
2023,8,DEN,Denver International,DL,Delta Air Lines,1482,24,2,578,11988.49,294,83,108,5,88,0.39
2023,8,DEN,Denver International,UA,United Airlines,1350,6,2,422,9067.78,84,122,148,11,57,0.3126
2023,8,DEN,Denver International,WN,Southwest Airlines,2922,7,10,1188,32287.15,344,186,166,23,469,0.4066
2023,8,DEN,Denver International,B6,JetBlue Airways,1471,22,4,631,19601.89,82,245,27,12,265,0.429
2023,8,DEN,Denver International,AS,Alaska Airlines,2259,25,2,1207,36201.16,22,289,534,21,341,0.5343
2023,8,DEN,Denver International,NK,Spirit Airlines,2301,23,9,1296,25802.54,361,85,467,21,362,0.5632
2023,8,DEN,Denver International,F9,Frontier Airlines,2314,7,2,834,20706.31,367,292,134,19,22,0.3604
2023,8,JFK,John F. Kennedy International,AA,American Airlines,1626,19,5,607,16358.27,67,177,43,12,308,0.3733
2023,8,JFK,John F. Kennedy International,DL,Delta Air Lines,3120,54,8,853,25172.1,220,33,100,34,466,0.2734
2023,8,JFK,John F. Kennedy International,UA,United Airlines,1271,21,3,564,15056.8,69,135,177,19,164,0.4437
2023,8,JFK,John F. Kennedy International,WN,Southwest Airlines,1188,16,3,602,14651.55,57,193,233,11,108,0.5067
2023,8,JFK,John F. Kennedy International,B6,JetBlue Airways,1796,16,5,842,25574.49,177,238,302,5,120,0.4688
2023,8,JFK,John F. Kennedy International,AS,Alaska Airlines,2221,31,7,816,26278.22,167,93,449,26,81,0.3674
2023,8,JFK,John F. Kennedy International,NK,Spirit Airlines,2631,10,2,1446,34273.21,232,165,501,33,515,0.5496
2023,8,JFK,John F. Kennedy International,F9,Frontier Airlines,2611,29,1,664,18226.03,26,219,294,26,99,0.2543
2023,8,SFO,San Francisco International,AA,American Airlines,2930,41,12,930,21316.41,160,112,205,53,400,0.3174
2023,8,SFO,San Francisco International,DL,Delta Air Lines,2345,7,4,1409,43083.77,447,309,326,31,296,0.6009
2023,8,SFO,San Francisco International,UA,United Airlines,1636,5,0,513,14935.9,98,144,168,30,73,0.3136
2023,8,SFO,San Francisco International,WN,Southwest Airlines,1805,31,2,593,15644.44,271,135,29,7,151,0.3285
2023,8,SFO,San Francisco International,B6,JetBlue Airways,1216,24,5,670,21950.46,112,158,261,18,121,0.551
2023,8,SFO,San Francisco International,AS,Alaska Airlines,2711,48,7,955,30913.12,142,201,539,46,27,0.3523
2023,8,SFO,San Francisco International,NK,Spirit Airlines,1472,23,0,543,13073.03,94,91,251,28,79,0.3689
2023,8,SFO,San Francisco International,F9,Frontier Airlines,1180,13,2,581,13338.77,127,172,197,1,84,0.4924
2023,8,SEA,Seattle-Tacoma International,AA,American Airlines,2740,9,8,1395,39309.65,218,402,658,11,106,0.5091
2023,8,SEA,Seattle-Tacoma International,DL,Delta Air Lines,1484,22,5,956,21619.75,181,221,365,25,164,0.6442
2023,8,SEA,Seattle-Tacoma International,UA,United Airlines,2897,49,5,1188,21644.48,118,283,608,22,157,0.4101
2023,8,SEA,Seattle-Tacoma International,WN,Southwest Airlines,2419,23,5,1226,24202.59,418,258,436,21,93,0.5068
2023,8,SEA,Seattle-Tacoma International,B6,JetBlue Airways,1450,21,3,928,30051.6,116,213,301,19,279,0.64
2023,8,SEA,Seattle-Tacoma International,AS,Alaska Airlines,2936,40,11,991,19801.78,136,223,486,58,88,0.3375
2023,8,SEA,Seattle-Tacoma International,NK,Spirit Airlines,1388,5,3,727,24082.13,198,89,200,4,236,0.5238
2023,8,SEA,Seattle-Tacoma International,F9,Frontier Airlines,2629,38,12,1186,37771.44,370,98,326,1,391,0.4511
2023,8,LAS,McCarran International,AA,American Airlines,1631,9,2,471,16333.74,136,167,79,13,76,0.2888
2023,8,LAS,McCarran International,DL,Delta Air Lines,2171,12,1,854,16937.29,29,257,456,2,110,0.3934
2023,8,LAS,McCarran International,UA,United Airlines,3151,47,1,987,22827.31,500,131,274,5,77,0.3132
2023,8,LAS,McCarran International,WN,Southwest Airlines,1067,8,0,464,13641.7,174,62,165,6,57,0.4349
2023,8,LAS,McCarran International,B6,JetBlue Airways,1116,7,1,547,17797.93,211,81,193,11,51,0.4901
2023,8,LAS,McCarran International,AS,Alaska Airlines,3118,51,7,1386,42931.56,537,79,116,52,602,0.4445
2023,8,LAS,McCarran International,NK,Spirit Airlines,2447,18,11,795,14368.51,118,154,190,48,285,0.3249
2023,8,LAS,McCarran International,F9,Frontier Airlines,2970,11,14,1801,43638.0,239,481,531,54,496,0.6064
2023,8,MCO,Orlando International,AA,American Airlines,2609,16,7,860,18612.69,129,102,378,24,227,0.3296
2023,8,MCO,Orlando International,DL,Delta Air Lines,1645,18,1,789,16024.99,180,73,253,7,276,0.4796
2023,8,MCO,Orlando International,UA,United Airlines,3069,28,9,1375,36290.54,590,379,56,5,345,0.448
2023,8,MCO,Orlando International,WN,Southwest Airlines,2064,23,7,1015,27827.82,327,169,366,28,125,0.4918
2023,8,MCO,Orlando International,B6,JetBlue Airways,1813,32,3,794,14464.58,55,253,362,23,101,0.4379
2023,8,MCO,Orlando International,AS,Alaska Airlines,2834,36,10,932,18664.89,127,212,463,33,97,0.3289
2023,8,MCO,Orlando International,NK,Spirit Airlines,2090,30,9,383,9098.83,72,96,81,23,111,0.1833
2023,8,MCO,Orlando International,F9,Frontier Airlines,2623,30,1,1457,33124.62,258,439,449,46,265,0.5555
2023,8,EWR,Newark Liberty International,AA,American Airlines,2939,54,9,1769,46151.52,299,397,674,25,374,0.6019
2023,8,EWR,Newark Liberty International,DL,Delta Air Lines,2645,30,7,1151,22831.95,543,152,165,49,242,0.4352
2023,8,EWR,Newark Liberty International,UA,United Airlines,1706,20,7,289,9281.33,138,78,30,6,37,0.1694
2023,8,EWR,Newark Liberty International,WN,Southwest Airlines,2366,6,2,1057,30202.12,215,319,349,9,165,0.4467
2023,8,EWR,Newark Liberty International,B6,JetBlue Airways,1296,7,5,776,16631.88,212,143,267,25,129,0.5988
2023,8,EWR,Newark Liberty International,AS,Alaska Airlines,2801,36,7,1298,44383.64,536,143,570,21,28,0.4634
2023,8,EWR,Newark Liberty International,NK,Spirit Airlines,1123,18,0,554,14301.04,118,125,176,12,123,0.4933
2023,8,EWR,Newark Liberty International,F9,Frontier Airlines,1127,10,4,509,10325.73,188,87,99,15,120,0.4516
2023,8,CLT,Charlotte Douglas International,AA,American Airlines,2944,29,7,1747,51800.93,132,301,706,31,577,0.5934
2023,8,CLT,Charlotte Douglas International,DL,Delta Air Lines,2562,35,7,690,18222.73,180,269,72,25,144,0.2693
2023,8,CLT,Charlotte Douglas International,UA,United Airlines,2044,27,4,324,6538.11,184,41,29,37,33,0.1585
2023,8,CLT,Charlotte Douglas International,WN,Southwest Airlines,2015,27,9,635,16051.86,33,330,189,24,59,0.3151
2023,8,CLT,Charlotte Douglas International,B6,JetBlue Airways,1990,31,5,680,15847.87,48,135,141,15,341,0.3417
2023,8,CLT,Charlotte Douglas International,AS,Alaska Airlines,1264,7,6,344,9340.66,98,39,187,5,15,0.2722
2023,8,CLT,Charlotte Douglas International,NK,Spirit Airlines,1138,19,5,652,11962.14,128,155,278,13,78,0.5729
2023,8,CLT,Charlotte Douglas International,F9,Frontier Airlines,2289,42,0,1122,22060.02,182,203,414,20,303,0.4902
2023,8,PHX,Phoenix Sky Harbor International,AA,American Airlines,2340,11,11,1137,36150.66,365,115,359,31,267,0.4859
2023,8,PHX,Phoenix Sky Harbor International,DL,Delta Air Lines,2815,26,2,1513,43578.26,326,196,461,12,518,0.5375
2023,8,PHX,Phoenix Sky Harbor International,UA,United Airlines,3135,9,6,1274,31639.11,314,281,63,19,597,0.4064
2023,8,PHX,Phoenix Sky Harbor International,WN,Southwest Airlines,1640,24,1,862,16501.77,316,58,318,21,149,0.5256
2023,8,PHX,Phoenix Sky Harbor International,B6,JetBlue Airways,3172,38,15,1379,36652.26,457,224,370,9,319,0.4347
2023,8,PHX,Phoenix Sky Harbor International,AS,Alaska Airlines,1838,32,8,682,19521.83,180,112,227,25,138,0.3711
2023,8,PHX,Phoenix Sky Harbor International,NK,Spirit Airlines,2246,40,2,1349,35730.24,471,19,543,11,305,0.6006
2023,8,PHX,Phoenix Sky Harbor International,F9,Frontier Airlines,2798,52,7,1695,57441.53,294,336,560,51,454,0.6058
2023,8,IAH,George Bush Intercontinental,AA,American Airlines,2974,45,0,1244,27475.43,554,112,388,29,161,0.4183
2023,8,IAH,George Bush Intercontinental,DL,Delta Air Lines,3026,48,9,1156,33265.94,465,220,341,55,75,0.382
2023,8,IAH,George Bush Intercontinental,UA,United Airlines,2137,22,4,887,22086.05,350,92,277,38,130,0.4151
2023,8,IAH,George Bush Intercontinental,WN,Southwest Airlines,1341,9,1,427,11749.77,34,72,173,14,134,0.3184
2023,8,IAH,George Bush Intercontinental,B6,JetBlue Airways,2200,32,10,425,7860.55,38,113,178,17,79,0.1932
2023,8,IAH,George Bush Intercontinental,AS,Alaska Airlines,3142,56,8,1554,53433.32,583,190,674,54,53,0.4946
2023,8,IAH,George Bush Intercontinental,NK,Spirit Airlines,2333,6,0,1048,34313.53,460,52,336,38,162,0.4492
2023,8,IAH,George Bush Intercontinental,F9,Frontier Airlines,2122,28,10,971,19325.67,356,56,421,8,130,0.4576
2023,8,MIA,Miami International,AA,American Airlines,2995,37,14,1715,38211.46,143,277,695,53,547,0.5726
2023,8,MIA,Miami International,DL,Delta Air Lines,1279,12,4,666,18603.74,51,207,175,10,223,0.5207
2023,8,MIA,Miami International,UA,United Airlines,2077,20,6,413,14243.83,131,83,69,11,119,0.1988
2023,8,MIA,Miami International,WN,Southwest Airlines,2210,31,4,1158,28220.44,461,311,72,31,283,0.524
2023,8,MIA,Miami International,B6,JetBlue Airways,1340,15,4,751,23530.82,236,131,141,8,235,0.5604
2023,8,MIA,Miami International,AS,Alaska Airlines,1424,16,7,627,20255.26,208,220,172,0,27,0.4403
2023,8,MIA,Miami International,NK,Spirit Airlines,2802,56,0,1334,38502.09,265,139,580,24,326,0.4761
2023,8,MIA,Miami International,F9,Frontier Airlines,2904,28,14,1201,29549.41,144,283,257,54,463,0.4136
2023,9,ATL,Hartsfield-Jackson Atlanta International,AA,American Airlines,1283,13,2,261,8761.81,43,70,91,6,51,0.2034
2023,9,ATL,Hartsfield-Jackson Atlanta International,DL,Delta Air Lines,1674,15,6,609,20698.95,222,18,155,5,209,0.3638
2023,9,ATL,Hartsfield-Jackson Atlanta International,UA,United Airlines,1411,28,6,501,14966.97,105,118,224,3,51,0.3551
2023,9,ATL,Hartsfield-Jackson Atlanta International,WN,Southwest Airlines,1468,7,5,616,18368.24,127,150,203,10,126,0.4196
2023,9,ATL,Hartsfield-Jackson Atlanta International,B6,JetBlue Airways,1888,8,2,500,10700.64,181,123,84,0,112,0.2648
2023,9,ATL,Hartsfield-Jackson Atlanta International,AS,Alaska Airlines,1140,15,4,269,8105.13,41,24,55,7,142,0.236
2023,9,ATL,Hartsfield-Jackson Atlanta International,NK,Spirit Airlines,1897,13,9,648,21286.54,195,115,178,28,132,0.3416
2023,9,ATL,Hartsfield-Jackson Atlanta International,F9,Frontier Airlines,858,9,1,368,7866.84,107,85,120,10,46,0.4289
2023,9,LAX,Los Angeles International,AA,American Airlines,1318,16,1,409,13954.2,120,106,161,7,15,0.3103
2023,9,LAX,Los Angeles International,DL,Delta Air Lines,1554,25,3,440,14291.69,42,128,65,16,189,0.2831
2023,9,LAX,Los Angeles International,UA,United Airlines,720,11,4,209,4366.45,74,43,34,1,57,0.2903
2023,9,LAX,Los Angeles International,WN,Southwest Airlines,1568,8,0,684,18057.96,203,144,126,29,182,0.4362
2023,9,LAX,Los Angeles International,B6,JetBlue Airways,1007,11,1,335,6771.49,130,44,88,15,58,0.3327
2023,9,LAX,Los Angeles International,AS,Alaska Airlines,978,14,1,280,6984.57,125,46,63,13,33,0.2863
2023,9,LAX,Los Angeles International,NK,Spirit Airlines,878,5,2,287,8009.98,53,40,130,7,57,0.3269
2023,9,LAX,Los Angeles International,F9,Frontier Airlines,1700,19,1,442,10943.23,22,130,83,20,187,0.26
2023,9,ORD,Chicago O'Hare International,AA,American Airlines,987,16,3,278,7636.38,110,64,80,2,22,0.2817
2023,9,ORD,Chicago O'Hare International,DL,Delta Air Lines,724,10,1,323,9710.23,80,55,92,10,86,0.4461
2023,9,ORD,Chicago O'Hare International,UA,United Airlines,1966,7,0,563,16558.65,84,139,210,19,111,0.2864
2023,9,ORD,Chicago O'Hare International,WN,Southwest Airlines,856,13,0,253,6673.7,94,32,48,5,74,0.2956
2023,9,ORD,Chicago O'Hare International,B6,JetBlue Airways,1195,19,1,301,6750.5,42,50,150,13,46,0.2519
2023,9,ORD,Chicago O'Hare International,AS,Alaska Airlines,1152,6,1,479,16164.35,147,121,86,23,102,0.4158
2023,9,ORD,Chicago O'Hare International,NK,Spirit Airlines,1103,13,4,323,7546.65,87,76,95,13,52,0.2928
2023,9,ORD,Chicago O'Hare International,F9,Frontier Airlines,1444,9,7,213,4497.15,33,58,53,1,68,0.1475
2023,9,DFW,Dallas/Fort Worth International,AA,American Airlines,1410,13,2,468,8748.54,139,121,44,28,136,0.3319
2023,9,DFW,Dallas/Fort Worth International,DL,Delta Air Lines,1224,22,3,323,6492.99,137,73,43,23,47,0.2639
2023,9,DFW,Dallas/Fort Worth International,UA,United Airlines,792,8,2,274,9081.79,43,31,110,8,82,0.346
2023,9,DFW,Dallas/Fort Worth International,WN,Southwest Airlines,1599,11,0,426,9450.67,154,156,61,26,29,0.2664
2023,9,DFW,Dallas/Fort Worth International,B6,JetBlue Airways,1456,26,1,269,6644.54,104,16,87,21,41,0.1848
2023,9,DFW,Dallas/Fort Worth International,AS,Alaska Airlines,1607,8,5,331,9669.23,59,17,35,29,191,0.206
2023,9,DFW,Dallas/Fort Worth International,NK,Spirit Airlines,1383,25,2,452,15442.68,172,11,99,1,169,0.3268
2023,9,DFW,Dallas/Fort Worth International,F9,Frontier Airlines,1172,23,1,323,7588.53,74,120,27,20,82,0.2756
2023,9,DEN,Denver International,AA,American Airlines,730,6,4,229,4815.0,97,58,26,6,42,0.3137
2023,9,DEN,Denver International,DL,Delta Air Lines,1902,30,1,419,10408.27,25,63,98,24,209,0.2203
2023,9,DEN,Denver International,UA,United Airlines,1700,29,2,627,19880.92,50,86,266,27,198,0.3688
2023,9,DEN,Denver International,WN,Southwest Airlines,1148,9,2,346,9107.96,44,116,109,16,61,0.3014
2023,9,DEN,Denver International,B6,JetBlue Airways,1275,20,2,462,14685.55,164,118,38,24,118,0.3624
2023,9,DEN,Denver International,AS,Alaska Airlines,1645,10,6,481,11452.45,181,119,38,2,141,0.2924
2023,9,DEN,Denver International,NK,Spirit Airlines,1399,26,1,562,16299.59,185,49,141,16,171,0.4017
2023,9,DEN,Denver International,F9,Frontier Airlines,776,9,3,275,5644.74,75,20,117,15,48,0.3544
2023,9,JFK,John F. Kennedy International,AA,American Airlines,848,15,2,287,5398.87,51,76,69,9,82,0.3384
2023,9,JFK,John F. Kennedy International,DL,Delta Air Lines,764,5,4,212,5490.62,33,75,69,13,22,0.2775
2023,9,JFK,John F. Kennedy International,UA,United Airlines,1820,21,5,346,6898.17,85,159,56,32,14,0.1901
2023,9,JFK,John F. Kennedy International,WN,Southwest Airlines,1723,19,2,526,13190.12,221,56,216,2,31,0.3053
2023,9,JFK,John F. Kennedy International,B6,JetBlue Airways,1793,14,5,654,22519.99,170,126,245,16,97,0.3648
2023,9,JFK,John F. Kennedy International,AS,Alaska Airlines,1966,16,3,371,10048.31,67,30,147,6,121,0.1887
2023,9,JFK,John F. Kennedy International,NK,Spirit Airlines,648,11,0,214,6368.79,21,20,98,7,68,0.3302
2023,9,JFK,John F. Kennedy International,F9,Frontier Airlines,1717,28,7,704,16294.19,97,168,199,25,215,0.41
2023,9,SFO,San Francisco International,AA,American Airlines,844,7,0,286,9866.67,44,24,119,0,99,0.3389
2023,9,SFO,San Francisco International,DL,Delta Air Lines,683,8,3,239,5077.69,38,40,70,13,78,0.3499
2023,9,SFO,San Francisco International,UA,United Airlines,1132,19,1,280,9335.5,141,64,20,3,52,0.2473
2023,9,SFO,San Francisco International,WN,Southwest Airlines,1850,33,7,509,10904.18,140,15,245,37,72,0.2751
2023,9,SFO,San Francisco International,B6,JetBlue Airways,1572,31,6,322,10435.92,33,95,17,6,171,0.2048
2023,9,SFO,San Francisco International,AS,Alaska Airlines,1347,18,6,381,10006.48,146,84,24,15,112,0.2829
2023,9,SFO,San Francisco International,NK,Spirit Airlines,1608,28,7,373,10368.97,79,25,150,1,118,0.232
2023,9,SFO,San Francisco International,F9,Frontier Airlines,1546,7,4,597,15767.61,185,116,242,15,39,0.3862
2023,9,SEA,Seattle-Tacoma International,AA,American Airlines,1698,16,7,437,13261.01,198,121,25,10,83,0.2574
2023,9,SEA,Seattle-Tacoma International,DL,Delta Air Lines,1408,16,7,403,13568.81,79,139,71,18,96,0.2862
2023,9,SEA,Seattle-Tacoma International,UA,United Airlines,1811,34,2,753,25602.26,95,195,214,26,223,0.4158
2023,9,SEA,Seattle-Tacoma International,WN,Southwest Airlines,1708,28,5,545,16209.31,223,130,97,13,82,0.3191
2023,9,SEA,Seattle-Tacoma International,B6,JetBlue Airways,780,15,3,200,5273.43,36,32,40,5,87,0.2564
2023,9,SEA,Seattle-Tacoma International,AS,Alaska Airlines,1940,31,7,346,12105.65,97,70,122,35,22,0.1784
2023,9,SEA,Seattle-Tacoma International,NK,Spirit Airlines,1227,13,2,262,6220.27,60,32,143,1,26,0.2135
2023,9,SEA,Seattle-Tacoma International,F9,Frontier Airlines,826,14,1,217,7571.62,35,81,43,15,43,0.2627
2023,9,LAS,McCarran International,AA,American Airlines,1925,27,0,757,22507.35,217,152,151,9,228,0.3932
2023,9,LAS,McCarran International,DL,Delta Air Lines,1484,24,1,501,17216.87,200,22,127,25,127,0.3376
2023,9,LAS,McCarran International,UA,United Airlines,1877,12,1,508,13525.09,220,166,67,35,20,0.2706
2023,9,LAS,McCarran International,WN,Southwest Airlines,913,15,0,266,6784.54,46,56,55,9,100,0.2913
2023,9,LAS,McCarran International,B6,JetBlue Airways,1468,20,1,333,6690.21,59,103,100,26,45,0.2268
2023,9,LAS,McCarran International,AS,Alaska Airlines,970,12,3,273,6244.85,118,10,77,15,53,0.2814
2023,9,LAS,McCarran International,NK,Spirit Airlines,920,6,2,273,8409.63,67,63,107,7,29,0.2967
2023,9,LAS,McCarran International,F9,Frontier Airlines,1507,18,3,437,14537.73,55,119,120,29,114,0.29
2023,9,MCO,Orlando International,AA,American Airlines,1485,26,5,238,7187.51,27,123,52,24,12,0.1603
2023,9,MCO,Orlando International,DL,Delta Air Lines,1487,7,1,389,9872.52,106,90,117,24,52,0.2616
2023,9,MCO,Orlando International,UA,United Airlines,1284,6,5,423,14608.41,58,24,176,22,143,0.3294
2023,9,MCO,Orlando International,WN,Southwest Airlines,1326,17,5,560,18735.88,161,87,199,23,90,0.4223
2023,9,MCO,Orlando International,B6,JetBlue Airways,652,9,4,201,6650.86,38,54,66,7,36,0.3083
2023,9,MCO,Orlando International,AS,Alaska Airlines,1662,30,7,771,16463.96,198,98,242,25,208,0.4639
2023,9,MCO,Orlando International,NK,Spirit Airlines,1133,7,0,309,6684.75,105,59,47,16,82,0.2727
2023,9,MCO,Orlando International,F9,Frontier Airlines,1477,22,4,528,9714.23,153,97,208,20,50,0.3575
2023,9,EWR,Newark Liberty International,AA,American Airlines,1944,21,3,777,15444.83,233,208,170,27,139,0.3997
2023,9,EWR,Newark Liberty International,DL,Delta Air Lines,737,10,2,194,4971.93,84,55,30,0,25,0.2632
2023,9,EWR,Newark Liberty International,UA,United Airlines,1577,28,0,420,9696.3,136,96,75,14,99,0.2663
2023,9,EWR,Newark Liberty International,WN,Southwest Airlines,1732,30,2,548,14675.27,202,106,141,6,93,0.3164
2023,9,EWR,Newark Liberty International,B6,JetBlue Airways,955,18,2,281,7026.38,78,22,52,13,116,0.2942
2023,9,EWR,Newark Liberty International,AS,Alaska Airlines,790,5,3,181,4394.32,36,70,42,14,19,0.2291
2023,9,EWR,Newark Liberty International,NK,Spirit Airlines,1501,17,6,526,18378.81,87,159,142,20,118,0.3504
2023,9,EWR,Newark Liberty International,F9,Frontier Airlines,1768,34,7,569,11471.67,207,116,98,9,139,0.3218
2023,9,CLT,Charlotte Douglas International,AA,American Airlines,1804,34,2,820,17724.24,200,141,285,7,187,0.4545
2023,9,CLT,Charlotte Douglas International,DL,Delta Air Lines,1415,6,2,445,8844.69,163,104,45,19,114,0.3145
2023,9,CLT,Charlotte Douglas International,UA,United Airlines,1244,23,2,268,6213.24,30,76,54,3,105,0.2154
2023,9,CLT,Charlotte Douglas International,WN,Southwest Airlines,1252,14,2,329,6194.11,144,13,51,4,117,0.2628
2023,9,CLT,Charlotte Douglas International,B6,JetBlue Airways,1139,14,1,361,9858.24,66,114,140,0,41,0.3169
